Data,Produto,Categoria,Preço Unitário,Custo Unitário,Marca,Quantidade Vendida,Nome do Cliente,Cidade
2023-09-10,sabonete,HIGIENE,3.08,2.31,Tabajara,5,Sr. Rodrigo da Paz,Campinas
2024-04-03,chinelo,ROUPAS,7.34,5.15,Linguini,31,Maria Clara Vasconcelos,Campinas
2023-07-16,cinto,ROUPAS,1.92,1.43,Brown,21,Benjamin Correia,São Bernardo do Campo
2023-12-05,abacaxi,ALIMENTOS,4.0,2.47,Brown,45,Sr. Dom Machado,Campinas
2023-09-25,ralo de cozinha,UTILIDADES,8.08,5.98,Tabajara,40,Ravi da Mota,Campinas
2023-07-31,cueca,ROUPAS,9.7,5.11,Brown,31,Erick Campos,Guarulhos
2023-08-25,café,ALIMENTOS,8.11,5.8,Brown,37,Bella da Luz,Diadema
2024-03-28,cinto,ROUPAS,1.88,1.06,Tabajara,29,Gabriela Pimenta,Guarulhos
2024-02-11,cerveja,BEBIDAS,3.15,2.09,Tabajara,2,Maysa Cirino,Guarulhos
2023-08-31,arroz 1kg,ALIMENTOS,2.76,1.97,Tabajara,16,Sra. Ana Clara Nascimento,Guarulhos
2024-04-19,café,ALIMENTOS,9.71,5.38,Tabajara,7,Sra. Aurora da Cruz,Ribeirão Pires
2023-11-24,cinto,ROUPAS,7.99,4.87,Linguini,10,Breno Aragão,Santo André
2024-02-21,cerveja,BEBIDAS,6.4,3.36,Brown,31,Agatha Pacheco,Tangamandapio
2023-09-25,cerveja,BEBIDAS,4.32,2.6,Tabajara,30,Ágatha Santos,Ribeirão Pires
2023-12-03,creme dental,HIGIENE,2.51,1.94,Brown,11,Gabriela Gomes,Tangamandapio
2023-10-09,creme dental,HIGIENE,9.8,7.09,Linguini,25,Dr. Juan Siqueira,Osasco
2023-05-17,escova de dentes,HIGIENE,3.02,1.85,Brown,34,Julia Aragão,São Bernardo do Campo
2024-04-07,sabonete,HIGIENE,5.44,3.81,Brown,6,Dr. Ian Marques,Tangamandapio
2023-08-22,arroz 1kg,ALIMENTOS,1.99,1.49,Tabajara,25,Maria Júlia Barbosa,Ribeirão Pires
2023-08-04,panela,UTILIDADES,6.53,3.52,Brown,24,Esther Pires,Ribeirão Pires
2024-03-21,sabonete,HIGIENE,9.81,5.91,Linguini,27,Ana Sophia Fogaça,Guarulhos
2023-10-12,ralo de cozinha,UTILIDADES,4.11,2.75,Tabajara,29,Valentina Moura,Tangamandapio
2024-03-16,vinho,BEBIDAS,5.11,3.25,Tabajara,8,Dom Sales,São Caetano do Sul
2024-04-14,arroz 1kg,ALIMENTOS,3.87,2.51,Linguini,25,Caio Vargas,Guarulhos
2023-05-11,saia,ROUPAS,9.42,6.9,Brown,31,Marina Nogueira,Ribeirão Pires
2023-07-05,panela,UTILIDADES,3.47,2.43,Brown,15,Daniela Cirino,São Bernardo do Campo
2024-01-28,cinto,ROUPAS,8.19,6.43,Brown,50,Maria Liz Pimenta,Diadema
2023-10-22,cerveja,BEBIDAS,4.64,3.38,Linguini,35,Agatha Rodrigues,São Caetano do Sul
2023-05-12,café,ALIMENTOS,1.48,1.09,Brown,44,Elisa Abreu,Tangamandapio
2023-07-27,vinho,BEBIDAS,9.01,7.2,Linguini,28,Thiago Aparecida,Tangamandapio
2023-10-25,pimenta,ALIMENTOS,7.13,3.6,Linguini,15,Dra. Alana Montenegro,São Caetano do Sul
2023-06-17,shampoo,HIGIENE,1.28,0.7,Linguini,13,Isaac Montenegro,Ribeirão Pires
2023-05-07,desentupidor,UTILIDADES,7.61,3.88,Brown,24,Noah Gomes,Guarulhos
2024-01-22,durex,UTILIDADES,8.3,4.7,Linguini,31,Thiago Leão,Santos
2023-11-09,café,ALIMENTOS,3.44,2.65,Linguini,6,Alexia Costela,Santos
2024-02-05,cinto,ROUPAS,2.08,1.16,Tabajara,27,Mariah Pastor,Santos
2023-06-22,calcinha,ROUPAS,5.03,3.74,Tabajara,21,Bryan Santos,Santo André
2024-04-27,calcinha,ROUPAS,2.25,1.29,Linguini,30,João Vitor Nogueira,Osasco
2024-04-03,durex,UTILIDADES,1.08,0.79,Tabajara,29,Emanuel Ramos,Santo André
2024-04-18,arroz 1kg,ALIMENTOS,4.62,2.54,Tabajara,49,Lara Pinto,Santos
2023-05-29,vinho,BEBIDAS,2.39,1.57,Tabajara,18,Sr. Lorenzo Viana,Osasco
2023-08-15,cerveja,BEBIDAS,9.79,6.14,Brown,18,Vinicius Silveira,Diadema
2023-11-13,papel higiênico,HIGIENE,8.8,6.87,Tabajara,10,Dra. Esther Monteiro,São Bernardo do Campo
2023-07-24,calcinha,ROUPAS,4.93,3.31,Tabajara,23,Sr. Fernando Sales,Guarulhos
2023-12-30,cesto de roupas,UTILIDADES,9.8,4.9,Tabajara,38,Enzo Vasconcelos,Santos
2024-01-18,cerveja,BEBIDAS,9.7,5.53,Linguini,20,Pietra Cassiano,São Bernardo do Campo
2023-12-03,filé de tilápia 1kg,ALIMENTOS,8.2,5.68,Tabajara,43,Heloísa da Paz,Diadema
2023-12-07,escova de dentes,HIGIENE,3.61,2.88,Tabajara,10,Dra. Milena Moura,São Caetano do Sul
2023-10-17,lâmpada,UTILIDADES,3.66,2.73,Tabajara,20,Ísis Gonçalves,Tangamandapio
2024-03-27,conhaque,BEBIDAS,4.28,2.77,Brown,32,Fernando Cavalcanti,Tangamandapio
2024-03-16,conhaque,BEBIDAS,2.71,1.86,Brown,34,André Correia,Santo André
2023-09-22,pimenta,ALIMENTOS,9.84,5.58,Linguini,11,Carlos Eduardo Pinto,São Caetano do Sul
2023-06-20,pimenta,ALIMENTOS,2.39,1.64,Brown,24,Isaac Pereira,Osasco
2023-10-13,abacate,ALIMENTOS,7.42,4.82,Brown,41,Maysa Guerra,Diadema
2023-11-06,cesto de roupas,UTILIDADES,5.12,3.74,Brown,32,Cauã da Rosa,Tangamandapio
2023-07-05,creme dental,HIGIENE,1.05,0.72,Linguini,46,Maria Laura Cirino,Ribeirão Pires
2024-04-20,panela,UTILIDADES,1.71,1.1,Tabajara,14,Davi Lucca Vasconcelos,Santo André
2023-06-30,café,ALIMENTOS,2.94,1.81,Linguini,34,Isis Rios,Guarulhos
2023-09-12,cerveja,BEBIDAS,3.12,1.86,Brown,39,Allana Sampaio,São Caetano do Sul
2024-04-12,escova de dentes,HIGIENE,7.09,3.76,Linguini,14,Isabelly Lopes,Guarulhos
2023-10-05,sal,ALIMENTOS,9.53,6.46,Linguini,36,Dra. Maria Julia Mendes,Tangamandapio
2024-02-06,durex,UTILIDADES,5.54,3.85,Brown,10,Lucas Gabriel Peixoto,Santo André
2024-02-07,lâmpada,UTILIDADES,8.65,6.3,Brown,47,Mariah Freitas,Santos
2023-06-14,desentupidor,UTILIDADES,2.8,2.11,Linguini,40,Hadassa Cavalcanti,Ribeirão Pires
2023-07-20,cueca,ROUPAS,3.02,1.57,Brown,19,Lucas Gabriel Costela,Santos
2024-01-16,vinho,BEBIDAS,4.39,2.48,Brown,3,Mirella Sá,Guarulhos
2023-05-10,abacaxi,ALIMENTOS,1.26,0.84,Brown,34,Srta. Stella Aragão,Ribeirão Pires
2023-10-05,pimenta,ALIMENTOS,6.62,4.09,Tabajara,10,Rael Barbosa,São Caetano do Sul
2023-10-14,café,ALIMENTOS,2.2,1.27,Tabajara,15,Theo Teixeira,Santos
2024-01-21,ralo de cozinha,UTILIDADES,6.32,4.43,Linguini,4,Rael Montenegro,Osasco
2023-12-30,cesto de roupas,UTILIDADES,8.67,4.39,Tabajara,2,Vinícius Mendes,São Caetano do Sul
2023-05-24,lâmpada,UTILIDADES,4.08,2.67,Linguini,10,Daniel Abreu,Tangamandapio
2023-07-05,fita isolante,UTILIDADES,4.7,3.54,Linguini,48,Ester Cardoso,Campinas
2023-05-11,abacaxi,ALIMENTOS,3.59,2.44,Tabajara,3,Ravi Lucca Dias,Campinas
2023-07-08,conhaque,BEBIDAS,6.72,4.38,Tabajara,11,Maria Cecília Montenegro,Santo André
2023-07-10,boné,ROUPAS,4.04,2.28,Linguini,32,Isabel Pimenta,Osasco
2023-05-15,cinto,ROUPAS,2.49,1.57,Linguini,27,Ana Vitória da Paz,São Caetano do Sul
2023-07-26,cerveja,BEBIDAS,7.47,5.74,Linguini,27,Paulo Borges,Diadema
2023-12-16,creme dental,HIGIENE,3.79,2.86,Tabajara,31,Isis Azevedo,Tangamandapio
2023-10-31,sabonete,HIGIENE,5.89,3.66,Brown,16,Sr. Nicolas Nogueira,Osasco
2023-07-19,saia,ROUPAS,6.55,3.32,Linguini,15,Aylla Cassiano,Ribeirão Pires
2024-01-21,durex,UTILIDADES,2.46,1.82,Tabajara,44,Luana Albuquerque,Tangamandapio
2023-12-27,chinelo,ROUPAS,9.33,5.48,Brown,47,Giovanna Pinto,Diadema
2024-03-15,sabonete,HIGIENE,2.77,1.86,Brown,50,Ravi Lucca Caldeira,Campinas
2023-08-13,boné,ROUPAS,6.33,4.08,Tabajara,3,Vitória Brito,Mauá
2024-01-01,cerveja,BEBIDAS,2.7,1.58,Brown,30,Joaquim Monteiro,Tangamandapio
2024-02-19,abacaxi,ALIMENTOS,2.06,1.59,Brown,39,Bento Moura,Santos
2023-12-12,papel higiênico,HIGIENE,2.15,1.09,Tabajara,23,Vitor da Cruz,Santo André
2023-08-07,creme dental,HIGIENE,2.84,1.84,Tabajara,35,Kaique Rezende,São Bernardo do Campo
2023-12-11,cesto de roupas,UTILIDADES,8.99,5.59,Tabajara,21,Sabrina Novaes,Santos
2023-05-25,calcinha,ROUPAS,9.0,5.97,Brown,22,José Macedo,Santo André
2024-02-18,pimenta,ALIMENTOS,8.83,4.6,Tabajara,43,Henry Ribeiro,Tangamandapio
2023-06-30,filé de tilápia 1kg,ALIMENTOS,6.89,4.77,Tabajara,20,Pedro Miguel Silveira,Campinas
2023-11-01,tomate,ALIMENTOS,7.77,3.95,Brown,3,Sr. Joaquim Vieira,Diadema
2023-07-16,lâmpada,UTILIDADES,1.48,1.09,Tabajara,34,Francisco da Cruz,Osasco
2023-08-19,cesto de roupas,UTILIDADES,6.55,4.56,Brown,40,Stephany Brito,Guarulhos
2024-03-19,durex,UTILIDADES,7.25,4.07,Brown,29,Luana Correia,Osasco
2024-03-24,conhaque,BEBIDAS,7.27,4.16,Linguini,26,Dr. Renan Rodrigues,Guarulhos
2024-03-18,vinho,BEBIDAS,9.47,6.13,Tabajara,19,Dra. Isis da Costa,São Bernardo do Campo
2024-04-14,calcinha,ROUPAS,3.81,2.37,Brown,18,Isabela Câmara,Diadema
2023-09-22,conhaque,BEBIDAS,9.03,6.9,Brown,8,Rafaela Gonçalves,Santo André
2023-06-06,desentupidor,UTILIDADES,1.36,1.0,Brown,44,Vitória Sá,Santo André
2023-07-12,conhaque,BEBIDAS,9.89,5.0,Linguini,9,Murilo Dias,Campinas
2023-09-14,abacaxi,ALIMENTOS,5.09,3.55,Tabajara,41,Nathan da Paz,Osasco
2023-05-28,papel higiênico,HIGIENE,3.62,2.3,Tabajara,13,Fernando Fonseca,São Caetano do Sul
2024-02-22,escova de dentes,HIGIENE,3.64,1.84,Brown,44,Dra. Natália Câmara,Santo André
2023-08-20,cinto,ROUPAS,2.13,1.39,Brown,47,Dr. Luiz Gustavo Mendonça,São Caetano do Sul
2023-12-01,pimenta,ALIMENTOS,3.18,2.0,Linguini,42,Esther Nascimento,Diadema
2024-02-18,lâmpada,UTILIDADES,6.04,4.77,Linguini,34,José Pedro Albuquerque,Campinas
2023-07-28,shampoo,HIGIENE,8.98,6.74,Linguini,23,Eduardo Nunes,Santo André
2023-11-24,chinelo,ROUPAS,1.14,0.81,Tabajara,41,Larissa Rodrigues,Tangamandapio
2023-08-23,creme dental,HIGIENE,7.87,4.77,Brown,32,Sra. Maria Luiza Novaes,Ribeirão Pires
2023-06-22,arroz 1kg,ALIMENTOS,2.8,1.61,Tabajara,35,Dra. Maria Laura Carvalho,Tangamandapio
2023-07-09,creme dental,HIGIENE,5.53,3.96,Brown,29,Apollo Rezende,Campinas
2024-01-29,saia,ROUPAS,7.15,4.31,Linguini,19,Ana Vitória Fonseca,Ribeirão Pires
2023-06-14,cerveja,BEBIDAS,3.16,1.92,Linguini,12,Srta. Luna Sousa,Campinas
2023-12-19,dúzia de banana,ALIMENTOS,4.21,2.48,Tabajara,16,Gabriela Garcia,Santo André
2024-02-17,escova de dentes,HIGIENE,4.82,3.77,Tabajara,6,Henry Gabriel Costa,Santo André
2023-12-30,desentupidor,UTILIDADES,1.69,1.27,Linguini,19,Vinícius Mendonça,Ribeirão Pires
2023-09-25,vinho,BEBIDAS,7.65,5.22,Brown,15,Daniel da Paz,Tangamandapio
2023-08-27,cueca,ROUPAS,8.06,5.95,Tabajara,41,Maria Cecília Caldeira,Campinas
2023-11-15,abacaxi,ALIMENTOS,5.21,3.28,Brown,10,Maysa Câmara,Diadema
2023-10-03,calcinha,ROUPAS,8.5,6.53,Linguini,41,João Pedro Alves,Diadema
2024-03-10,cerveja,BEBIDAS,3.5,2.27,Tabajara,22,Allana Guerra,Osasco
2023-08-31,cerveja,BEBIDAS,4.36,3.09,Linguini,21,Marcela Aparecida,São Bernardo do Campo
2023-11-22,cerveja,BEBIDAS,4.53,3.29,Brown,14,Lorenzo Moreira,Guarulhos
2023-07-24,desentupidor,UTILIDADES,1.01,0.52,Tabajara,18,Srta. Sarah da Mata,Osasco
2023-07-03,durex,UTILIDADES,6.44,4.6,Tabajara,20,Dom Albuquerque,São Caetano do Sul
2024-01-02,abacate,ALIMENTOS,3.46,2.58,Tabajara,28,Antonella Abreu,Santo André
2023-12-16,saia,ROUPAS,1.8,0.99,Tabajara,1,Leandro Vasconcelos,São Bernardo do Campo
2023-12-16,sal,ALIMENTOS,5.36,4.14,Brown,29,Melina Garcia,Tangamandapio
2024-01-06,vinho,BEBIDAS,1.6,1.14,Linguini,34,Rael Souza,Campinas
2023-11-07,cerveja,BEBIDAS,7.05,4.08,Brown,9,Maitê Cirino,Santos
2023-07-10,conhaque,BEBIDAS,6.68,5.34,Linguini,11,Erick da Costa,Santos
2024-02-04,sabonete,HIGIENE,3.91,2.71,Tabajara,50,Paulo Aparecida,Santo André
2024-02-15,cerveja,BEBIDAS,4.19,2.63,Brown,14,Enrico Gonçalves,Ribeirão Pires
2023-07-10,pimenta,ALIMENTOS,5.84,4.38,Linguini,8,Henrique Lopes,São Bernardo do Campo
2024-03-12,chinelo,ROUPAS,1.47,1.16,Tabajara,13,Lavínia Câmara,Osasco
2023-12-02,pimenta,ALIMENTOS,1.45,1.01,Brown,17,Heitor Novaes,Tangamandapio
2023-05-15,chinelo,ROUPAS,7.14,4.69,Linguini,1,Dr. Benjamim Porto,Campinas
2023-05-24,durex,UTILIDADES,3.56,2.21,Linguini,26,Anthony Aragão,Diadema
2023-05-01,desentupidor,UTILIDADES,5.2,3.58,Tabajara,40,Bryan Barros,Mauá
2023-11-02,calcinha,ROUPAS,2.92,1.8,Brown,24,Dr. Anthony Sales,Tangamandapio
2023-07-24,chinelo,ROUPAS,7.82,3.97,Tabajara,11,Benjamin Pastor,Santos
2023-10-08,sabonete,HIGIENE,5.86,4.16,Tabajara,41,João Borges,Santos
2023-08-17,desentupidor,UTILIDADES,8.96,6.62,Linguini,45,Yasmin Andrade,Campinas
2024-02-16,panela,UTILIDADES,3.85,2.9,Brown,16,Isis Albuquerque,Tangamandapio
2023-06-30,abacate,ALIMENTOS,3.8,2.62,Brown,34,Erick Rios,Diadema
2023-09-13,ralo de cozinha,UTILIDADES,1.38,1.06,Tabajara,39,Ana Laura Cavalcante,Campinas
2024-03-01,conhaque,BEBIDAS,7.0,5.24,Linguini,22,Bruna Sousa,Tangamandapio
2023-10-12,creme dental,HIGIENE,4.68,3.06,Linguini,6,Yago Nascimento,Ribeirão Pires
2024-01-12,saia,ROUPAS,6.06,3.38,Tabajara,16,Ísis Vargas,Campinas
2023-12-02,panela,UTILIDADES,9.01,6.93,Tabajara,8,Maria Marques,Mauá
2023-07-31,cesto de roupas,UTILIDADES,1.7,1.28,Tabajara,25,Olívia Cirino,São Bernardo do Campo
2023-06-30,abacate,ALIMENTOS,7.55,5.61,Linguini,32,Dr. Vicente da Luz,Tangamandapio
2023-08-06,café,ALIMENTOS,5.65,4.25,Linguini,37,Raul Aparecida,Santos
2023-08-04,cerveja,BEBIDAS,9.25,7.01,Tabajara,18,Erick Cirino,Osasco
2023-06-25,papel higiênico,HIGIENE,5.27,2.77,Linguini,31,Breno Camargo,Tangamandapio
2024-02-04,vinho,BEBIDAS,5.53,3.07,Brown,2,Otto Leão,Diadema
2023-11-22,sabonete,HIGIENE,7.33,3.85,Tabajara,28,Maria Isis Porto,São Caetano do Sul
2024-04-13,sabonete,HIGIENE,3.23,2.58,Brown,3,Sabrina Pereira,Mauá
2023-05-16,papel higiênico,HIGIENE,5.15,2.85,Linguini,40,Sr. João Gabriel Nascimento,São Caetano do Sul
2023-07-18,vinho,BEBIDAS,2.52,1.96,Linguini,26,Davi Miguel Silveira,Santos
2024-04-28,creme dental,HIGIENE,4.8,2.48,Brown,40,Aylla Teixeira,Osasco
2023-11-03,chinelo,ROUPAS,8.93,4.63,Tabajara,1,Rafaela Monteiro,Santos
2024-04-15,fita isolante,UTILIDADES,3.72,2.23,Linguini,14,Carolina Freitas,Santos
2024-01-17,ralo de cozinha,UTILIDADES,8.82,4.96,Tabajara,40,Oliver Leão,Tangamandapio
2024-04-01,pimenta,ALIMENTOS,2.58,1.72,Tabajara,34,Pedro Miguel Lima,Guarulhos
2023-10-27,cerveja,BEBIDAS,7.58,4.27,Tabajara,27,Caleb Peixoto,Santos
2023-05-07,vinho,BEBIDAS,1.57,1.22,Linguini,34,Alice Sousa,Guarulhos
2024-01-29,conhaque,BEBIDAS,6.38,4.25,Linguini,6,Kaique Martins,Campinas
2023-08-12,papel higiênico,HIGIENE,6.39,4.55,Brown,40,Henrique Dias,Osasco
2024-02-25,fita isolante,UTILIDADES,2.55,2.03,Linguini,29,Guilherme Pires,Tangamandapio
2024-03-20,vinho,BEBIDAS,4.04,2.39,Tabajara,6,Dra. Olivia Freitas,São Caetano do Sul
2024-03-15,cueca,ROUPAS,6.86,4.04,Tabajara,17,Enzo Gabriel Cardoso,São Bernardo do Campo
2023-09-27,panela,UTILIDADES,6.43,4.33,Brown,24,Gael Henrique Câmara,Santos
2023-08-28,vinho,BEBIDAS,8.36,6.69,Tabajara,24,Paulo Ribeiro,Santo André
2024-03-24,escova de dentes,HIGIENE,2.73,2.15,Brown,22,Sophia Garcia,Campinas
2024-03-21,chinelo,ROUPAS,1.96,1.04,Tabajara,45,Joana da Paz,São Bernardo do Campo
2023-06-30,escova de dentes,HIGIENE,7.57,4.98,Tabajara,6,Dr. Levi Abreu,Osasco
2023-06-07,papel higiênico,HIGIENE,8.7,5.93,Linguini,17,Amanda Silveira,São Bernardo do Campo
2023-07-13,conhaque,BEBIDAS,8.13,4.27,Tabajara,42,Carolina Teixeira,Ribeirão Pires
2023-11-28,creme dental,HIGIENE,1.83,0.95,Tabajara,13,Sra. Gabrielly Carvalho,Ribeirão Pires
2023-11-25,sabonete,HIGIENE,5.15,2.91,Linguini,21,Kamilly Siqueira,Guarulhos
2024-02-24,saia,ROUPAS,5.43,2.76,Brown,27,Benicio Farias,Mauá
2023-09-21,café,ALIMENTOS,8.81,6.01,Linguini,16,Ana Luiza Leão,Guarulhos
2023-05-31,cerveja,BEBIDAS,9.71,6.43,Linguini,21,Maria Clara Lima,Campinas
2023-08-24,cerveja,BEBIDAS,8.84,5.9,Brown,35,Srta. Luísa Câmara,Diadema
2024-04-25,desentupidor,UTILIDADES,5.91,3.25,Tabajara,39,Sabrina Abreu,São Bernardo do Campo
2023-07-02,tomate,ALIMENTOS,6.96,4.39,Brown,19,Dr. Marcelo Pires,São Bernardo do Campo
2023-06-21,chinelo,ROUPAS,6.77,4.01,Brown,44,Ryan Mendes,Diadema
2023-05-29,calcinha,ROUPAS,1.17,0.91,Tabajara,10,Breno Pastor,Guarulhos
2024-03-05,sabonete,HIGIENE,9.0,7.03,Linguini,21,Brayan Moreira,Ribeirão Pires
2023-10-26,boné,ROUPAS,3.83,2.39,Linguini,34,Emanuel Santos,Mauá
2023-06-09,escova de dentes,HIGIENE,4.53,3.48,Tabajara,29,Gabriela Azevedo,Mauá
2023-07-16,cesto de roupas,UTILIDADES,6.37,3.81,Linguini,40,Davi Pacheco,Osasco
2023-10-17,café,ALIMENTOS,8.77,6.29,Tabajara,22,Júlia Ribeiro,Mauá
2023-09-08,papel higiênico,HIGIENE,4.38,2.81,Brown,3,Anthony Gabriel Carvalho,Ribeirão Pires
2024-03-03,fita isolante,UTILIDADES,5.47,3.1,Tabajara,14,Thales Melo,Mauá
2024-02-06,pimenta,ALIMENTOS,3.97,2.33,Linguini,50,Isadora das Neves,Campinas
2023-10-02,creme dental,HIGIENE,7.53,4.41,Linguini,8,Sra. Mariana Nogueira,Santo André
2024-03-04,calcinha,ROUPAS,2.96,2.26,Tabajara,35,Théo Moraes,Ribeirão Pires
2024-03-09,dúzia de banana,ALIMENTOS,3.32,1.87,Tabajara,38,Maria Vitória Melo,Mauá
2024-04-28,cerveja,BEBIDAS,6.8,3.78,Linguini,13,Marcos Vinicius Casa Grande,São Bernardo do Campo
2024-02-15,boné,ROUPAS,1.61,1.12,Tabajara,35,Léo da Luz,Campinas
2023-05-21,cerveja,BEBIDAS,7.21,3.96,Tabajara,26,Dr. José Pedro Vasconcelos,Santo André
2023-07-19,cinto,ROUPAS,5.44,3.61,Tabajara,33,Ayla Lima,Diadema
2024-04-23,ralo de cozinha,UTILIDADES,3.09,1.59,Tabajara,6,Sr. Danilo Teixeira,Santos
2023-08-04,cerveja,BEBIDAS,7.35,4.32,Tabajara,43,Alícia Borges,Diadema
2024-02-12,tomate,ALIMENTOS,6.84,3.76,Brown,16,Bernardo Azevedo,Campinas
2023-07-16,calcinha,ROUPAS,3.41,2.53,Linguini,39,Helena Sampaio,Campinas
2024-04-10,sal,ALIMENTOS,7.1,4.04,Linguini,48,Lunna Cirino,São Bernardo do Campo
2024-03-11,calcinha,ROUPAS,8.82,4.75,Linguini,32,Clara Andrade,Mauá
2023-12-15,lâmpada,UTILIDADES,8.31,6.02,Linguini,34,Isabel da Paz,Guarulhos
2024-02-26,conhaque,BEBIDAS,2.36,1.63,Brown,42,Dra. Isabella Araújo,Ribeirão Pires
2024-04-28,vinho,BEBIDAS,1.9,0.98,Linguini,31,Luigi Albuquerque,Mauá
2023-11-09,escova de dentes,HIGIENE,9.06,6.11,Tabajara,19,Maria Cecília Gomes,Osasco
2024-03-08,calcinha,ROUPAS,6.45,4.66,Tabajara,23,Nicolas Jesus,São Bernardo do Campo
2024-01-27,creme dental,HIGIENE,6.38,3.43,Tabajara,48,Dr. Vinícius Jesus,São Caetano do Sul
2023-07-01,pimenta,ALIMENTOS,2.46,1.84,Brown,15,Sophie Dias,Diadema
2023-06-01,sal,ALIMENTOS,6.03,3.49,Linguini,32,Breno Rios,Diadema
2023-08-27,sabonete,HIGIENE,9.0,4.58,Linguini,47,Srta. Marina Teixeira,Santos
2023-07-14,ralo de cozinha,UTILIDADES,6.85,4.51,Tabajara,26,Dante Macedo,Santos
2023-07-20,vinho,BEBIDAS,8.85,5.45,Brown,28,Stephany Cardoso,Ribeirão Pires
2023-06-03,vinho,BEBIDAS,5.77,4.56,Linguini,12,Beatriz da Conceição,São Caetano do Sul
2023-10-31,chinelo,ROUPAS,2.27,1.21,Brown,31,Srta. Luara Pereira,São Caetano do Sul
2024-03-29,cerveja,BEBIDAS,1.33,0.98,Linguini,30,Dra. Maria Fernanda Silveira,Tangamandapio
2023-08-23,ralo de cozinha,UTILIDADES,4.12,2.7,Tabajara,15,Helena Dias,Guarulhos
2024-03-07,cueca,ROUPAS,7.02,4.84,Brown,18,Sr. Rafael Nunes,Santo André
2023-12-07,vinho,BEBIDAS,9.41,6.5,Brown,35,Larissa Silveira,Santos
2023-12-23,boné,ROUPAS,3.03,2.09,Linguini,27,Henrique Ferreira,Santos
2024-03-04,sabonete,HIGIENE,9.58,5.77,Brown,48,Emanuel Silva,Tangamandapio
2023-06-28,sabonete,HIGIENE,9.27,7.11,Tabajara,1,Sra. Melina Peixoto,Campinas
2023-07-31,desentupidor,UTILIDADES,6.56,5.23,Linguini,48,Asafe Fonseca,Campinas
2023-12-22,cerveja,BEBIDAS,4.15,3.05,Brown,30,Vicente Araújo,Campinas
2023-08-05,vinho,BEBIDAS,8.92,5.26,Brown,27,Hadassa Lima,Osasco
2023-12-24,fita isolante,UTILIDADES,7.09,3.82,Linguini,8,Lorenzo da Conceição,São Bernardo do Campo
2023-07-24,chinelo,ROUPAS,4.89,3.71,Brown,16,Dra. Ana Sophia Dias,Campinas
2024-03-22,abacate,ALIMENTOS,5.0,3.94,Linguini,22,Maria Luísa das Neves,São Caetano do Sul
2024-04-21,shampoo,HIGIENE,4.69,3.29,Brown,9,Ravi Lucca Lopes,Diadema
2024-04-29,lâmpada,UTILIDADES,2.1,1.58,Tabajara,10,Sr. Calebe Campos,Tangamandapio
2024-02-18,papel higiênico,HIGIENE,9.43,6.08,Tabajara,40,Sr. Calebe da Cruz,São Bernardo do Campo
2024-03-10,conhaque,BEBIDAS,2.86,1.43,Brown,25,Dra. Yasmin da Rocha,São Bernardo do Campo
2023-08-06,vinho,BEBIDAS,5.56,4.34,Linguini,13,Luna Cunha,São Bernardo do Campo
2023-09-23,cerveja,BEBIDAS,4.63,3.27,Brown,50,Evelyn Duarte,São Caetano do Sul
2024-01-17,escova de dentes,HIGIENE,1.51,1.07,Tabajara,21,Daniel Porto,Guarulhos
2024-03-03,arroz 1kg,ALIMENTOS,3.09,1.95,Tabajara,25,Srta. Aurora Jesus,Osasco
2023-04-30,papel higiênico,HIGIENE,3.23,1.86,Linguini,30,Pedro Lucas Machado,Osasco
2024-03-21,escova de dentes,HIGIENE,1.91,1.18,Tabajara,22,João Vitor Costela,Campinas
2023-05-02,calcinha,ROUPAS,7.25,4.5,Tabajara,49,Mariana Fernandes,Tangamandapio
2023-11-07,vinho,BEBIDAS,4.37,2.52,Linguini,47,Sra. Maria Laura Farias,Guarulhos
2023-05-17,creme dental,HIGIENE,4.92,2.6,Brown,48,Daniela Costela,São Bernardo do Campo
2024-02-19,durex,UTILIDADES,3.17,2.41,Brown,13,Maria Liz Cardoso,Osasco
2023-08-25,cerveja,BEBIDAS,6.68,4.77,Tabajara,24,Pedro Rodrigues,Ribeirão Pires
2024-02-02,cinto,ROUPAS,3.93,2.84,Brown,37,Samuel Sales,São Caetano do Sul
2023-08-17,desentupidor,UTILIDADES,4.05,2.92,Linguini,10,Luiza Moreira,Tangamandapio
2024-01-19,chinelo,ROUPAS,7.72,5.86,Brown,43,Vitor Gabriel Nunes,Santo André
2023-10-18,vinho,BEBIDAS,5.35,4.18,Linguini,20,José Miguel Siqueira,Campinas
2023-05-17,panela,UTILIDADES,4.99,2.94,Brown,13,Antony Rocha,Diadema
2023-05-03,sabonete,HIGIENE,8.64,5.94,Tabajara,42,Elisa Duarte,Santo André
2024-02-19,desentupidor,UTILIDADES,6.41,3.74,Tabajara,33,Zoe Gomes,Tangamandapio
2023-09-17,papel higiênico,HIGIENE,9.46,4.84,Tabajara,20,Isaque Lima,Mauá
2024-04-03,fita isolante,UTILIDADES,2.07,1.07,Brown,39,Davi Lucca Souza,Guarulhos
2023-08-24,vinho,BEBIDAS,8.78,6.81,Brown,30,Oliver da Rocha,Ribeirão Pires
2023-11-04,filé de tilápia 1kg,ALIMENTOS,2.78,1.46,Tabajara,9,Josué Machado,Campinas
2024-03-23,arroz 1kg,ALIMENTOS,2.84,2.09,Tabajara,3,Isadora Costela,Guarulhos
