ID RH,Nome Completo,Estado Civil,Gênero,Data de Nascimento,Data de Contratação,Data de Demissão,Cargo,Salário,Área,Horas Extras,Avaliação
3489,Vitor Hugo da Conceição,Casado(a),masculino,08-09-1993,09-01-2023,,analista,5861.34,comercial,46,3
8177,Davi Pinto,Casado(a),masculino,19-06-2000,10-05-2023,,coordenador,3818.1,administrativo,42,10
9436,Stella Duarte,Solteiro(a),masculino,12-02-1981,01-01-2019,,analista,6120.62,financeiro,6,10
5017,Sr. Nathan Novaes,Divorciado(a),masculino,24-12-1989,07-12-2022,,analista,8539.31,administrativo,83,8
5457,Noah da Rosa,Solteiro(a),não informado,20-02-1994,15-10-2019,18-01-2023,gerente,2101.98,financeiro,45,0
5526,Sra. Ana Laura Carvalho,Viúvo(a),não informado,30-11-1966,12-02-2019,,analista,6621.31,logística,59,4
2640,Heitor Nascimento,Viúvo(a),feminino,23-09-1995,11-04-2021,,estagiário,3533.07,financeiro,13,3
8044,Dra. Sofia Silveira,Viúvo(a),masculino,30-06-1962,09-12-2018,,analista,3591.32,financeiro,10,0
6982,Fernanda Duarte,Casado(a),masculino,25-10-1993,22-06-2020,,gerente,3666.8,financeiro,64,4
8744,Dr. Lorenzo Fogaça,Divorciado(a),masculino,31-01-1974,16-02-2021,,analista,4040.42,operações,21,10
8479,Otávio Moraes,Divorciado(a),feminino,24-07-1973,24-04-2022,,gerente,3043.17,comercial,95,2
2848,Ana Luiza Cavalcanti,Solteiro(a),feminino,18-07-1999,21-08-2021,,coordenador,4035.46,logística,26,5
4633,Maria Alice Araújo,Casado(a),feminino,20-01-1992,07-05-2022,,analista,7733.49,logística,6,7
8342,Breno Nascimento,Divorciado(a),masculino,12-09-1981,25-11-2018,,estagiário,9072.29,operações,7,5
6265,Mariana da Mota,Divorciado(a),masculino,16-05-1978,12-06-2018,,gerente,2033.71,administrativo,45,6
4246,Heitor Cavalcanti,Casado(a),masculino,06-10-1994,01-08-2019,,coordenador,8215.13,financeiro,91,10
8626,Bruno Farias,Solteiro(a),não informado,03-05-1986,25-06-2021,,analista,6469.45,operações,23,7
4396,Ana Vitória da Mata,Divorciado(a),não informado,14-03-1963,18-10-2019,,gerente,6902.48,administrativo,55,1
3879,Julia Barros,Casado(a),não informado,12-11-1993,12-09-2019,,estagiário,9652.07,logística,93,9
7689,Carolina Carvalho,Casado(a),feminino,07-12-1962,22-07-2022,,gerente,6804.93,operações,36,0
8820,Ana Laura Araújo,Viúvo(a),não informado,20-07-1981,25-02-2022,,analista,6401.68,financeiro,23,7
2527,Mariana Monteiro,Casado(a),não informado,24-08-1983,09-02-2022,,coordenador,2999.97,financeiro,29,1
3496,Pedro Henrique Pinto,Solteiro(a),feminino,12-05-1986,02-10-2022,23-02-2023,analista,4990.3,financeiro,24,0
3055,Clarice Pinto,Divorciado(a),feminino,04-06-2003,19-01-2023,,analista,9979.6,financeiro,54,1
2208,Pietro Pereira,Divorciado(a),masculino,11-07-2003,12-05-2021,,gerente,5393.02,administrativo,17,1
7993,Esther das Neves,Casado(a),masculino,13-01-1968,27-01-2023,,coordenador,6537.3,operações,42,10
4635,Esther Castro,Casado(a),feminino,28-03-1973,22-02-2023,,analista,7317.44,logística,33,2
3759,Dra. Giovanna Cunha,Divorciado(a),masculino,19-01-1983,27-10-2018,,coordenador,9441.96,financeiro,87,2
1849,Francisco Fernandes,Casado(a),feminino,25-02-1981,13-12-2020,,analista,2924.93,logística,44,4
7680,Arthur da Mata,Divorciado(a),não informado,31-10-1964,14-04-2020,,analista,3273.73,administrativo,87,2
2732,Diogo da Costa,Casado(a),feminino,20-12-1970,23-05-2020,,analista,3117.33,financeiro,71,2
5320,Luiz Fernando da Costa,Solteiro(a),não informado,13-03-1987,26-11-2022,,estagiário,6442.82,operações,29,7
5907,Joaquim Oliveira,Casado(a),feminino,10-05-1965,30-01-2022,19-02-2023,coordenador,3078.49,administrativo,24,0
1791,Larissa Mendes,Solteiro(a),masculino,28-05-1980,26-02-2021,,analista,5057.03,financeiro,34,6
9429,Davi Luiz Gonçalves,Solteiro(a),feminino,07-07-1983,15-11-2022,,gerente,7948.69,operações,86,4
5893,Clara Porto,Casado(a),não informado,14-02-1991,24-06-2020,,analista,5509.59,logística,29,3
1673,Enzo Castro,Viúvo(a),não informado,30-07-2002,12-04-2021,28-05-2022,estagiário,7927.34,logística,14,7
8956,Srta. Helena Freitas,Solteiro(a),não informado,15-09-1997,18-07-2022,,coordenador,8423.85,operações,35,7
2246,Rafaela da Mota,Divorciado(a),feminino,25-03-1977,31-01-2022,05-04-2023,analista,6522.06,comercial,20,8
7706,Breno Sales,Solteiro(a),não informado,05-06-1975,14-05-2019,,coordenador,6182.27,financeiro,27,8
1891,Heloísa Rodrigues,Casado(a),não informado,27-10-1964,30-04-2019,,gerente,7893.47,operações,83,6
1159,Vitor Gabriel Aragão,Viúvo(a),feminino,06-03-1994,17-11-2021,,coordenador,6346.84,comercial,35,9
8123,Sr. Lucca Cardoso,Solteiro(a),não informado,22-01-1980,23-05-2020,22-03-2023,coordenador,8682.73,administrativo,51,8
6904,Luiz Otávio Nascimento,Divorciado(a),masculino,17-09-1966,10-11-2018,,estagiário,9791.07,administrativo,67,9
8862,Luna da Conceição,Divorciado(a),não informado,14-02-1998,16-06-2021,,gerente,5208.24,operações,86,0
1691,Júlia Araújo,Divorciado(a),masculino,31-07-1966,18-02-2019,,coordenador,8356.41,operações,5,2
2920,Maitê Carvalho,Divorciado(a),masculino,12-04-1964,17-02-2021,,analista,6275.83,financeiro,83,10
3673,Eduarda Costa,Casado(a),masculino,25-02-1971,03-12-2019,,analista,5186.74,financeiro,32,3
6319,Antônio da Cunha,Solteiro(a),masculino,28-07-1982,23-08-2018,,estagiário,6577.71,logística,1,1
7549,Milena Gomes,Solteiro(a),masculino,14-06-1977,24-04-2022,,gerente,3275.42,administrativo,14,10
8945,Sra. Ana Nascimento,Casado(a),não informado,17-07-1992,25-06-2018,,coordenador,7629.46,logística,27,4
3756,Maitê Pereira,Viúvo(a),não informado,19-05-1990,19-02-2019,,coordenador,8239.83,logística,90,9
9146,Bryan Farias,Viúvo(a),feminino,24-11-1983,05-10-2018,,estagiário,2424.29,operações,22,2
5943,Lucas Gabriel Azevedo,Casado(a),feminino,11-08-1974,03-08-2020,,gerente,4279.36,operações,13,5
8187,Eduarda Dias,Casado(a),feminino,25-04-1981,03-02-2021,,analista,5147.51,logística,97,5
4456,Maitê da Mata,Viúvo(a),feminino,25-01-1985,12-07-2018,,coordenador,6952.31,logística,37,1
6416,Enzo Fogaça,Solteiro(a),masculino,08-01-1996,04-03-2020,,estagiário,2849.28,operações,6,7
5310,Lorenzo Nogueira,Casado(a),não informado,07-08-1986,06-02-2022,,coordenador,8358.1,operações,1,0
6532,Emanuel Moreira,Viúvo(a),não informado,22-05-2000,09-09-2022,,coordenador,6970.64,financeiro,29,6
2379,Sarah da Conceição,Solteiro(a),masculino,24-11-1969,29-07-2022,,analista,7822.98,logística,78,7
9294,Sabrina Moreira,Viúvo(a),feminino,09-04-1973,30-01-2020,,estagiário,7449.81,logística,92,9
8705,Larissa Pinto,Viúvo(a),não informado,15-02-1985,16-12-2020,,gerente,5018.44,logística,53,8
9772,Maysa da Mata,Solteiro(a),não informado,22-10-1978,11-12-2018,,analista,5819.71,financeiro,5,6
9682,Sra. Sophia Sales,Viúvo(a),feminino,24-04-1980,31-08-2020,,gerente,2746.71,comercial,81,10
3641,Samuel Gomes,Solteiro(a),não informado,15-04-2003,10-09-2020,,analista,6442.21,operações,22,6
1600,Diogo Moura,Viúvo(a),masculino,27-10-1974,17-04-2020,,estagiário,6020.35,operações,73,10
3333,Lucas Gabriel Moura,Solteiro(a),não informado,05-01-1996,07-12-2022,,gerente,2524.17,logística,61,1
3449,Emanuel Santos,Solteiro(a),não informado,24-05-1991,26-02-2022,,estagiário,6516.37,comercial,55,2
9744,Dra. Ana Clara das Neves,Solteiro(a),masculino,28-11-1981,26-08-2022,,analista,2982.24,financeiro,98,3
4157,Yuri Novaes,Solteiro(a),não informado,01-11-1997,02-03-2022,03-05-2023,analista,4202.25,administrativo,57,5
5237,Juan Melo,Solteiro(a),masculino,11-04-1980,27-09-2019,,coordenador,4271.74,administrativo,85,7
8382,Maria Julia Ribeiro,Viúvo(a),não informado,15-03-1966,31-07-2020,,coordenador,5949.83,financeiro,19,7
5615,Luiz Fernando Cunha,Solteiro(a),feminino,08-08-1967,24-04-2020,,estagiário,6982.67,comercial,58,1
7462,Emilly da Costa,Solteiro(a),masculino,20-09-1997,22-06-2019,,coordenador,7606.01,administrativo,8,9
6239,Pietro Novaes,Casado(a),masculino,27-02-1973,20-05-2021,,analista,2573.93,operações,88,5
6805,Valentina da Paz,Divorciado(a),não informado,18-08-1962,30-03-2021,,gerente,4872.93,financeiro,64,10
2758,Sr. João Lucas Teixeira,Viúvo(a),feminino,13-03-2005,15-08-2021,,coordenador,3222.78,logística,10,10
9621,Thomas Peixoto,Viúvo(a),feminino,17-09-1972,25-10-2022,21-02-2023,gerente,3702.18,logística,26,4
4884,Mariana Monteiro,Divorciado(a),não informado,18-11-1969,15-10-2020,,estagiário,2691.98,comercial,41,5
8400,Srta. Ana Carolina Duarte,Casado(a),masculino,28-11-1975,14-03-2019,,analista,4588.27,logística,26,6
1317,Lara Viana,Solteiro(a),feminino,17-02-1967,21-07-2021,07-09-2022,analista,9677.98,logística,30,5
9201,Vicente das Neves,Viúvo(a),feminino,14-12-1972,10-10-2018,,coordenador,8961.1,financeiro,46,10
2252,Srta. Lavínia Costa,Solteiro(a),feminino,05-10-2001,07-06-2020,07-02-2023,analista,7824.49,administrativo,91,6
5087,Luiz Gustavo Cardoso,Casado(a),feminino,18-09-2000,03-03-2020,,estagiário,2569.06,logística,89,8
4899,Julia Nascimento,Solteiro(a),feminino,30-01-2003,16-07-2022,,gerente,2019.89,operações,87,6
3260,Lorena Moura,Solteiro(a),feminino,13-09-1965,18-11-2020,,coordenador,7657.25,operações,27,5
1006,Luna Novaes,Solteiro(a),masculino,13-03-1986,01-09-2020,,coordenador,5462.85,administrativo,83,4
5977,Yasmin Azevedo,Solteiro(a),masculino,14-06-1985,05-09-2020,,analista,9921.26,logística,72,0
5868,Kevin Barbosa,Divorciado(a),feminino,14-02-1987,06-02-2020,,gerente,7645.56,operações,78,10
9471,Ana Júlia da Rocha,Solteiro(a),masculino,30-12-1965,12-03-2022,,analista,4497.44,logística,11,7
6312,Enzo Gabriel Azevedo,Solteiro(a),masculino,07-09-1990,21-12-2018,,estagiário,8448.65,operações,100,6
9556,Gustavo da Rosa,Viúvo(a),feminino,17-04-2001,01-12-2018,13-01-2023,gerente,5807.54,comercial,94,0
1864,João Guilherme Moreira,Viúvo(a),feminino,28-10-1965,24-10-2020,,estagiário,3037.7,financeiro,79,9
7729,Ana Lopes,Casado(a),não informado,23-03-1991,02-11-2022,,coordenador,5632.56,comercial,37,6
3600,Murilo Cavalcanti,Casado(a),não informado,06-09-1997,11-05-2020,,coordenador,3481.81,logística,11,4
9388,Vitor da Conceição,Casado(a),masculino,14-08-1981,30-08-2021,,coordenador,9976.13,operações,69,10
5204,Noah Silveira,Viúvo(a),masculino,08-09-1979,19-02-2020,,coordenador,6084.94,operações,65,6
7305,Luiz Miguel Porto,Solteiro(a),não informado,03-06-1969,24-10-2018,,estagiário,6924.96,operações,27,4
3417,Davi Lucas Nogueira,Solteiro(a),masculino,26-02-1965,12-09-2022,30-10-2022,estagiário,5381.16,financeiro,55,4
2667,Marcos Vinicius Silveira,Casado(a),masculino,25-11-2003,05-03-2019,,gerente,9909.95,administrativo,23,7
4848,Ryan Lima,Casado(a),não informado,05-10-2003,21-10-2022,,gerente,2816.3,administrativo,32,6
4017,Maria Eduarda Almeida,Viúvo(a),feminino,18-11-1964,06-04-2022,,analista,5777.75,administrativo,58,1
9608,Sophie Caldeira,Viúvo(a),masculino,27-06-1977,20-09-2021,,analista,8054.8,financeiro,18,5
1396,Sr. Levi Caldeira,Viúvo(a),feminino,12-02-1973,08-02-2021,04-06-2022,coordenador,5892.9,operações,62,7
6125,Laura Gomes,Casado(a),não informado,26-03-1986,30-07-2018,,coordenador,9181.03,logística,4,5
4431,Augusto Cardoso,Solteiro(a),não informado,07-03-1994,25-08-2021,,coordenador,6314.96,financeiro,84,6
3380,Felipe Ferreira,Solteiro(a),masculino,17-10-1962,11-11-2019,,estagiário,7653.06,operações,26,0
4993,Vinicius Ramos,Divorciado(a),feminino,17-07-1978,26-05-2022,,analista,8683.06,financeiro,86,9
1972,Matheus Peixoto,Solteiro(a),feminino,18-06-1999,25-09-2021,,analista,5149.2,financeiro,6,0
1875,Mirella Jesus,Solteiro(a),não informado,30-07-1963,28-08-2021,,gerente,4303.94,administrativo,80,6
4801,Maria Alice da Rosa,Divorciado(a),não informado,18-05-1983,01-04-2019,17-12-2022,gerente,8028.74,comercial,44,6
4037,João Vitor Teixeira,Solteiro(a),feminino,16-10-1965,05-05-2023,,estagiário,4732.64,operações,8,7
9721,Caroline Cavalcanti,Viúvo(a),não informado,12-01-1969,21-08-2018,,coordenador,2969.82,financeiro,84,5
2497,Sr. Breno Santos,Casado(a),não informado,03-03-2001,27-08-2020,,estagiário,5818.35,financeiro,3,0
5625,Gabriela da Cruz,Solteiro(a),feminino,18-05-1973,22-01-2019,,gerente,9754.61,comercial,52,2
2962,Luiz Fernando Novaes,Viúvo(a),não informado,21-07-1969,02-08-2022,,analista,4241.28,administrativo,57,3
4134,Emanuella Souza,Divorciado(a),feminino,01-09-1972,17-09-2022,,gerente,5821.37,logística,66,0
5820,Francisco da Luz,Solteiro(a),não informado,10-02-1996,29-04-2022,,estagiário,4223.46,comercial,97,1
9141,Pedro Fogaça,Solteiro(a),feminino,13-04-1993,05-11-2022,,gerente,8486.46,operações,23,0
1648,João Lucas Nunes,Divorciado(a),não informado,11-05-1976,06-06-2022,,estagiário,6105.08,administrativo,81,7
3697,Pedro Lucas Nunes,Viúvo(a),não informado,28-10-1987,12-08-2022,,coordenador,6709.37,logística,65,0
2995,Pedro Miguel Monteiro,Viúvo(a),não informado,14-05-1973,19-06-2020,,coordenador,5338.01,comercial,17,4
1679,Dr. Rodrigo da Luz,Casado(a),não informado,10-12-1992,24-03-2020,,gerente,7620.87,logística,66,0
9391,Dra. Larissa Costela,Divorciado(a),não informado,14-01-1967,12-05-2019,,gerente,3560.74,logística,52,10
5852,Vitor Gabriel Cardoso,Divorciado(a),masculino,15-11-1986,12-04-2019,,coordenador,4231.97,operações,65,0
2204,Davi Lucas Viana,Solteiro(a),feminino,29-08-1992,14-01-2019,,coordenador,7065.57,operações,20,9
2885,Sra. Ana Sophia Duarte,Viúvo(a),feminino,18-12-1974,08-07-2020,,estagiário,4522.98,administrativo,26,9
2476,Ana Luiza Viana,Solteiro(a),feminino,20-07-1983,23-06-2022,,gerente,2106.83,logística,44,8
2220,Isabel Castro,Casado(a),masculino,05-12-1996,13-04-2022,,gerente,7764.08,comercial,93,2
9312,Camila da Rocha,Solteiro(a),masculino,29-08-1967,13-12-2021,,coordenador,8570.09,administrativo,57,3
9304,Larissa Rezende,Casado(a),feminino,05-07-1998,03-02-2021,,analista,6001.7,financeiro,73,9
7193,Danilo Duarte,Divorciado(a),não informado,10-01-1975,01-05-2019,,analista,5509.28,financeiro,23,9
6793,Igor Rezende,Solteiro(a),masculino,17-06-1992,13-04-2020,,coordenador,5431.52,comercial,6,4
2486,Alice da Luz,Divorciado(a),feminino,21-11-1975,10-09-2018,,coordenador,4031.11,administrativo,28,3
3049,Bernardo Vieira,Casado(a),masculino,25-04-1986,11-09-2020,03-10-2022,analista,6245.7,financeiro,96,6
9503,Sra. Alícia Barros,Divorciado(a),feminino,07-12-1967,18-06-2021,,analista,9627.52,administrativo,100,0
3775,Srta. Amanda Novaes,Divorciado(a),feminino,08-01-1995,04-08-2020,,estagiário,8301.45,logística,5,9
4230,Esther Moraes,Viúvo(a),masculino,03-12-1988,10-06-2019,,coordenador,5497.75,financeiro,64,4
9462,Srta. Luna Silveira,Viúvo(a),masculino,04-06-1987,01-01-2021,,analista,8664.76,logística,3,4
1925,Lívia Cardoso,Casado(a),masculino,09-03-1996,19-11-2020,,estagiário,7173.98,administrativo,74,9
2899,Isaac Aragão,Viúvo(a),feminino,30-10-1995,03-10-2022,,estagiário,3754.77,comercial,18,8
1365,Sr. Vitor Hugo Cunha,Solteiro(a),masculino,21-01-1992,13-10-2022,,coordenador,3373.13,operações,38,3
9220,Pietra Ramos,Divorciado(a),feminino,16-10-1979,28-06-2019,,estagiário,9084.87,logística,79,2
2137,Otávio Rezende,Divorciado(a),feminino,01-11-1962,09-07-2020,,gerente,8814.81,financeiro,6,7
6264,Kamilly da Paz,Divorciado(a),não informado,06-07-1997,01-04-2023,,estagiário,6143.89,logística,6,5
6721,Sr. Caio Novaes,Viúvo(a),não informado,03-01-1985,14-12-2022,,analista,2717.12,logística,51,3
7077,Luiz Fernando da Cunha,Viúvo(a),não informado,13-12-1986,12-12-2021,,analista,2498.33,administrativo,69,6
3024,Srta. Fernanda da Luz,Solteiro(a),não informado,28-03-1966,03-08-2019,,gerente,7001.34,operações,86,3
1097,Vitor Peixoto,Casado(a),não informado,20-02-1977,17-03-2022,,coordenador,4557.0,comercial,67,8
6629,Luigi Ribeiro,Solteiro(a),feminino,07-06-1989,25-11-2019,,analista,5221.47,logística,52,4
6046,Dra. Sophie Almeida,Divorciado(a),feminino,02-12-2004,03-01-2019,,coordenador,3796.51,financeiro,20,5
8090,Sr. Enrico Souza,Divorciado(a),feminino,30-01-1969,24-08-2022,,coordenador,7931.8,administrativo,94,2
4366,Calebe Mendes,Viúvo(a),masculino,14-11-1974,26-10-2022,,coordenador,5997.02,logística,48,8
8087,Maitê Lopes,Viúvo(a),feminino,28-01-1998,08-12-2020,,estagiário,2987.72,comercial,60,6
2700,João Lucas Moura,Divorciado(a),não informado,09-11-1972,29-01-2023,,estagiário,4067.07,comercial,66,6
4493,Sra. Luiza Rocha,Casado(a),masculino,03-10-1996,01-06-2021,,gerente,7206.84,financeiro,91,9
6441,Sra. Mariane Viana,Solteiro(a),masculino,11-04-1999,04-12-2019,,gerente,6760.49,logística,82,1
1263,Brenda Monteiro,Solteiro(a),não informado,23-11-1997,10-03-2020,,gerente,6323.01,financeiro,89,8
1281,Ana Beatriz da Mota,Solteiro(a),masculino,02-09-1975,16-11-2021,,coordenador,9419.16,operações,33,0
1788,Pedro Henrique da Cruz,Divorciado(a),não informado,24-04-1979,15-11-2022,,coordenador,8351.22,comercial,4,3
4686,Srta. Milena Cunha,Casado(a),masculino,21-11-1974,28-06-2018,,estagiário,2460.55,operações,78,4
5561,Sra. Evelyn Freitas,Solteiro(a),masculino,02-01-1995,25-05-2020,,analista,3130.61,comercial,97,5
2595,Nina Araújo,Divorciado(a),feminino,12-01-1984,22-12-2018,,gerente,5302.68,operações,3,9
5128,Augusto Barbosa,Solteiro(a),feminino,26-04-1992,17-10-2020,,coordenador,3605.32,operações,56,8
7287,Yuri Viana,Solteiro(a),não informado,21-12-2004,15-11-2019,,coordenador,2489.1,operações,76,9
6391,Gustavo da Cunha,Divorciado(a),não informado,26-04-1997,11-10-2020,,estagiário,6658.91,comercial,32,6
7536,Melissa Moraes,Viúvo(a),masculino,30-01-1999,10-07-2018,,gerente,6500.0,operações,83,4
1053,Sra. Júlia Barbosa,Divorciado(a),não informado,06-07-1971,04-07-2020,,estagiário,6890.81,comercial,43,3
8150,João Rodrigues,Divorciado(a),não informado,13-02-2004,21-12-2021,,analista,4017.66,operações,87,9
1767,Matheus Moura,Solteiro(a),feminino,14-05-2002,12-08-2022,,gerente,4427.22,comercial,6,0
5714,Samuel Monteiro,Solteiro(a),não informado,09-11-1975,04-02-2021,,gerente,8597.94,administrativo,39,9
2044,Luiz Fernando da Cunha,Viúvo(a),feminino,03-04-1985,03-05-2023,,analista,8660.87,logística,21,8
6416,Sr. Luiz Otávio Pereira,Viúvo(a),feminino,24-02-1995,14-05-2023,19-11-2022,gerente,6930.94,financeiro,99,4
5500,Lucca Moura,Viúvo(a),feminino,28-03-2001,19-04-2021,,analista,6155.51,comercial,30,4
6919,Paulo Nogueira,Viúvo(a),masculino,04-03-2002,26-07-2019,,analista,8455.26,comercial,91,4
7768,Alexia Lopes,Viúvo(a),não informado,23-06-1966,26-12-2022,,gerente,5209.48,operações,3,5
8903,Carolina Aragão,Casado(a),masculino,30-08-1997,21-04-2020,,coordenador,7219.99,comercial,11,5
3771,Sarah Rocha,Solteiro(a),feminino,27-10-2000,07-02-2022,,analista,3084.86,administrativo,31,8
5966,Lucas Costela,Solteiro(a),masculino,25-09-2002,14-10-2018,23-06-2022,analista,7212.58,logística,31,3
2371,Nina Santos,Solteiro(a),feminino,03-09-1994,22-09-2022,,coordenador,8102.5,administrativo,16,3
1963,Joaquim Barros,Viúvo(a),feminino,08-05-1964,08-11-2019,,coordenador,9961.84,financeiro,34,3
7370,Dr. Lorenzo Viana,Solteiro(a),feminino,05-11-1987,22-01-2023,,analista,7650.49,operações,98,5
9661,Raul Nascimento,Viúvo(a),feminino,27-11-1981,25-01-2023,,coordenador,6733.02,operações,14,6
3293,Marcos Vinicius Gomes,Solteiro(a),masculino,20-01-1964,27-10-2022,,gerente,2884.02,operações,75,1
2875,Francisco Gonçalves,Casado(a),não informado,01-09-1990,19-03-2020,,coordenador,3445.28,comercial,33,9
7646,Heitor Correia,Viúvo(a),masculino,30-08-1981,18-03-2020,,coordenador,6238.44,logística,53,4
2620,Maria Clara Moraes,Casado(a),masculino,13-10-1971,10-07-2021,,estagiário,2772.58,comercial,33,10
6790,Camila Cavalcanti,Viúvo(a),masculino,28-11-2002,21-12-2019,,gerente,4547.54,operações,60,5
5979,Natália Fogaça,Solteiro(a),feminino,09-07-1983,14-08-2020,,gerente,9246.38,logística,93,5
8362,Amanda Pinto,Casado(a),masculino,16-08-1966,10-07-2021,,analista,4121.22,comercial,0,6
9573,Diego Nascimento,Casado(a),não informado,28-12-1969,09-04-2021,,coordenador,3482.96,logística,38,10
9628,Emanuella Cardoso,Solteiro(a),não informado,18-01-2000,24-05-2020,,analista,8910.51,comercial,81,9
5380,Ana Luiza Azevedo,Solteiro(a),não informado,13-08-2000,30-11-2019,,estagiário,9937.32,operações,62,5
7537,Júlia Oliveira,Viúvo(a),não informado,12-04-1996,08-10-2021,,coordenador,3630.39,financeiro,10,7
